-441, -539, 291
-635, -702, 211
-601, -730, 250
-540, -660, 57
-353, -532, 0
-393, -498, -132
-403, -379, -269
-375, -353, -432
-499, -521, -653
-603, -534, -753
-414, -458, -618
-231, -280, -668
-148, -280, -722
-148, -174, -722
-189, -230, -933
-246, -274, -1083
-221, -265, -1072
-177, -243, -1022
-111, -125, -1022
-53, -7, -1140
-16, 44, -1111
-70, 1, -1129
-137, -90, -1228
-119, -134, -1065
-82, -136, -961
-55, -77, -952
0, 22, -1009
0, 22, -1009
-85, -70, -1008
-,-,-
16, 28, -922
4, -27, -964
-18, -25, -997
0, -3, -1008
0, -3, -1008
25, 30, -1018
48, 77, -989
61, 90, -971
61, 90, -971
19, 42, -1015
-21, 14, -1132
-31, -12, -1237
-33, -13, -1244
19, 37, -1213
19, 37, -1213
-7, 61, -1302
-144, -37, -1318
-157, -59, -1217
-79, -3, -1017
-257, -164, -952
-469, -378, -987
-381, -347, -778
-355, -277, -581
-395, -299, -329
-472, -421, 19
-472, -421, 19
-492, -449, 110
-488, -396, 131
-443, -435, 293
-462, -467, 370
-465, -448, 586
-317, -266, 665
-301, -248, 780
-308, -268, 821
-289, -262, 904
-289, -262, 904
-247, -184, 980
-205, -118, 1016
-215, -166, 1098
-304, -219, 1116
-257, -134, 1136
-169, -46, 1101
-131, -19, 1136
-123, 0, 1192
-82, 22, 1165
4, 57, 1119
4, 57, 1119
54, 116, 1025
87, 144, 978
118, 148, 1016
118, 148, 1016
122, 99, 1121
111, 86, 1100
98, 79, 1047
110, 85, 1051
-,-,-
-88, 87, 978
-88, 87, 978
-56, 81, 906
-68, 54, 1007
-71, 41, 1019
-71, 41, 1019
-66, 51, 1087
-48, 68, 1050
-20, 69, 987
-39, 49, 1029
-39, 49, 1029
-53, 40, 1024
-57, 55, 1090
-51, 64, 1203
-38, 35, 1318
-38, 35, 1318
-89, 29, 1540
-128, 83, 1775
-113, 201, 1858
-84, 331, 1542
-46, 139, 1029
-46, 139, 1029
26, -81, 768
-1, -95, 985
-87, -117, 1260
-75, -214, 1087
-61, -165, 430
-61, -165, 430
44, -40, -132
28, -265, -381
-23, -364, -329
130, -385, -585
170, -464, -1166
98, -703, -705
153, -574, -278
222, -265, -654
222, -265, -654
208, -244, -1065
129, -306, -984
115, -368, -1038
114, -342, -1244
137, -284, -1128
179, -160, -1000
141, -160, -947
176, -193, -1090
173, -102, -1199
96, -70, -997
137, -41, -1070
157, -28, -1152
138, -35, -1049
138, -35, -1049
140, -16, -1063
115, -18, -1136
113, -2, -1011
131, 12, -996
135, 11, -1073
118, -14, -1045
90, 0, -832
90, 0, -832
99, -11, -825
263, -124, -293
50, -30, -987
-,-,-
-9, 137, -920
45, 105, -987
-6, 119, -1013
-6, 119, -1013
28, 98, -980
15, 88, -992
0, 94, -956
0, 94, -956
5, 90, -1048
-18, 114, -1163
32, 69, -1403
55, 80, -1401
55, 80, -1401
39, 106, -1507
-92, 112, -1682
-174, 122, -1431
35, 30, -1261
193, 26, -1357
273, 208, -1312
247, 324, -934
247, 324, -934
192, 327, -313
23, 25, 57
36, 23, 629
36, 23, 629
-117, -233, 977
-54, -264, 986
-38, -228, 938
0, -309, 927
-20, -333, 1041
-20, -333, 1041
38, -225, 1359
2, -236, 1222
-6, -153, 1046
34, -116, 1072
45, -92, 1348
62, -53, 1428
62, -53, 1428
25, -75, 1161
45, 35, 1100
47, -14, 1110
47, -14, 1110
48, -25, 1154
24, -41, 1085
20, 35, 1001
6, 62, 994
6, 62, 994
27, 91, 990
44, 85, 973
44, 85, 973
55, 48, 978
80, 89, 1047
80, 89, 1047
82, 112, 1078
65, 122, 1067
70, 102, 1072
69, 91, 1151
-,-,-
-116, 116, 1044
-123, 135, 1115
-136, 163, 1154
-75, 136, 1005
-75, 136, 1005
-55, 124, 994
-2, 113, 1250
-65, 163, 1578
-69, 210, 1721
20, 262, 1516
20, 262, 1516
-135, 203, 1346
-123, 102, 920
6, -183, 833
296, -164, 1177
271, -169, 1335
271, -169, 1335
485, -216, 1135
99, -75, 1073
31, -38, 578
392, -345, 285
483, -512, 260
394, -415, 120
394, -415, 120
-7, -247, 17
-73, -182, -279
32, -241, -406
-53, -144, -608
144, -192, -1125
336, -156, -1145
21, -19, -797
21, -19, -797
-114, 32, -885
-2, 63, -1224
90, 82, -1329
-48, 110, -1332
-175, 134, -1283
-145, 132, -1118
-101, 94, -1017
-101, 94, -1017
-36, 97, -1095
-84, 94, -1126
-110, 106, -1032
-142, 91, -984
-163, 121, -1068
-218, 136, -1088
-186, 125, -1037
-,-,-
-169, 114, -888
-44, 77, -1016
47, 33, -1096
47, 33, -1096
1, 44, -1067
-110, 91, -932
-78, 82, -957
-20, 57, -1115
-30, 62, -1287
-30, 62, -1287
-90, 45, -1461
-72, 80, -1444
-56, 88, -1360
-59, 53, -1284
-149, 39, -1190
12, -60, -888
12, -60, -888
466, -275, -544
328, -279, -530
-54, -184, -561
4, -182, -235
377, -338, 148
538, -370, 507
538, -370, 507
392, -314, 819
133, -282, 584
219, -274, 617
203, -195, 877
248, -313, 1073
265, -349, 1138
375, -417, 1203
375, -417, 1203
228, -221, 1230
55, -195, 1421
166, -128, 1213
81, -84, 1189
-114, -15, 1322
-80, -61, 1191
-185, 5, 1024
-185, 5, 1024
-193, -76, 1009
-74, -93, 1045
-58, -77, 1088
-15, -44, 1087
-109, -48, 1039
-160, -27, 905
-160, -27, 905
-,-,-
18, -24, 963
18, -24, 963
-1, -26, 1058
18, -14, 1075
23, -14, 1127
23, -14, 1127
86, -25, 1110
120, -37, 1087
141, -49, 1184
167, -42, 1295
16, -22, 1457
16, -22, 1457
-17, 3, 1390
-22, -2, 1296
56, -41, 1205
377, -98, 991
377, -98, 991
454, -108, 598
645, -30, 255
704, -22, 110
555, -62, -145
555, -62, -145
586, -121, 94
868, -86, 227
927, -55, -312
675, -49, -555
366, -40, -449
436, -12, -144
436, -12, -144
295, 16, -324
357, 46, -772
454, 90, -1140
323, 203, -1282
302, 155, -1232
357, 230, -779
357, 230, -779
273, 265, -1092
198, 253, -1082
131, 211, -1020
73, 243, -1188
-68, 223, -1054
-143, 201, -1018
-42, 223, -970
-13, 232, -980
-13, 232, -980
50, 208, -1047
4, 200, -1123
-76, 183, -1068
-103, 169, -935
-19, 172, -946
-11, 163, -993
-11, 163, -993
-39, 175, -1001
-,-,-
-28, 89, -957
80, 110, -994
80, 110, -994
34, 130, -979
-7, 107, -920
56, 127, -1002
105, 126, -1068
179, 151, -1090
179, 151, -1090
56, 163, -1270
-188, 126, -1342
-76, 130, -1314
155, 116, -1381
265, 112, -1345
194, 103, -1125
233, 74, -902
387, 23, -747
387, 23, -747
290, -129, -634
339, -67, -626
286, -91, -431
478, -138, 421
639, -124, 522
713, -148, 448
713, -148, 448
724, -147, 389
777, -31, 534
737, -15, 748
669, -98, 748
565, -165, 745
565, -165, 745
480, -83, 588
324, -28, 1057
228, -34, 1270
200, -25, 1118
203, -2, 1055
203, -2, 1055
87, -9, 1259
152, 20, 1139
161, 62, 1079
162, 63, 1008
162, 63, 1008
176, 58, 898
20, 22, 992
-38, 34, 1002
-38, 34, 1002
-75, 73, 1076
-90, 78, 1119
-,-,-
-80, -27, 1026
-65, -34, 1044
-66, -19, 1043
-66, -19, 1043
-50, -16, 1035
-65, -23, 1020
-81, -18, 1017
-67, -3, 1032
-60, -12, 1034
-52, -4, 1029
-52, -4, 1029
-48, -3, 1010
-40, -2, 1004
-46, -2, 1024
-16, 26, 1086
-16, 26, 1086
-7, 16, 1158
12, 1, 1199
15, -10, 1112
15, -10, 1112
111, -21, 968
221, 74, 951
348, 187, 886
585, 279, 855
585, 279, 855
493, 230, 832
568, 215, 628
508, 272, 486
687, 422, 274
687, 422, 274
892, 463, 175
855, 402, 36
643, 309, -222
625, 293, -402
625, 293, -402
688, 348, -507
838, 339, -528
738, 254, -644
521, 179, -782
327, 192, -956
420, 205, -923
420, 205, -923
439, 176, -771
350, 109, -860
227, 53, -1040
178, 81, -1087
196, 106, -1038
195, 102, -1003
232, 134, -997
232, 134, -997
244, 133, -971
232, 99, -939
229, 109, -940
203, 128, -1028
218, 160, -1002
-,-,-
88, 35, -870
141, 24, -962
99, -2, -987
99, -2, -987
64, -31, -995
87, -22, -939
115, -14, -934
53, -45, -949
53, -45, -949
59, -38, -958
99, -6, -987
137, 12, -1037
127, -7, -1055
127, -7, -1055
120, 1, -1028
197, 13, -1030
233, 30, -939
247, 61, -970
348, 109, -1119
348, 109, -1119
465, 157, -1380
457, 204, -1106
467, 236, -636
432, 248, -412
613, 375, -454
950, 510, -497
1043, 472, -210
660, 360, 103
660, 360, 103
508, 375, 299
533, 379, 483
600, 368, 641
559, 311, 746
559, 311, 746
408, 172, 756
276, 116, 707
199, 30, 827
227, 36, 966
227, 36, 966
297, 136, 910
222, 60, 1198
132, -10, 1137
132, -10, 1137
111, 12, 1195
59, 4, 1199
49, 23, 1176
34, -7, 1093
-,-,-
37, -99, 957
59, -156, 966
59, -156, 966
59, -194, 1011
-12, -192, 965
-105, -105, 861
-45, -27, 843
147, 128, 942
147, 128, 942
193, 389, 1025
41, 517, 944
-24, 451, 870
14, 455, 770
14, 455, 770
60, 741, 473
-14, 998, 238
72, 1224, 273
211, 1101, 378
211, 1101, 378
152, 970, 223
59, 805, -215
53, 968, -543
134, 1329, -525
94, 1280, -322
94, 1280, -322
127, 800, -424
140, 559, -712
-15, 629, -896
-39, 773, -814
108, 858, -840
-2, 621, -813
-2, 621, -813
-108, 266, -889
-81, 251, -958
-57, 330, -927
-89, 434, -798
-60, 354, -775
-7, 207, -915
-7, 207, -915
-,-,-
6, 69, -972
19, 66, -965
12, 64, -950
12, 64, -950
3, 85, -987
18, 56, -965
24, 63, -968
24, 63, -968
11, 112, -944
-23, 121, -941
-6, 115, -976
-5, 257, -994
-5, 257, -994
5, 451, -1006
73, 332, -937
89, 333, -921
70, 579, -876
70, 579, -876
92, 810, -898
117, 767, -919
43, 785, -800
31, 808, -642
31, 808, -642
61, 878, -490
74, 981, -252
83, 930, -272
92, 1027, -216
92, 1027, -216
116, 1024, 57
133, 925, 206
119, 825, 281
143, 772, 422
149, 806, 549
149, 806, 549
169, 833, 649
144, 707, 784
106, 534, 759
71, 361, 800
71, 361, 800
67, 345, 837
118, 331, 925
126, 258, 970
126, 258, 970
158, 134, 894
90, 87, 854
81, -14, 1038
103, -94, 1063
103, -94, 1063
-,-,-
51, -266, 998
51, -266, 998
73, -264, 1021
59, -251, 973
61, -259, 995
43, -273, 1032
54, -271, 1009
54, -271, 1009
55, -281, 976
69, -292, 986
55, -293, 1033
55, -284, 1088
69, -287, 1113
69, -287, 1113
42, -287, 1281
52, -327, 1433
67, -338, 1267
69, -303, 1194
10, -338, 1274
17, -364, 1070
17, -364, 1070
135, -467, 887
301, -591, 717
278, -533, 664
257, -470, 543
198, -430, 375
220, -363, 245
220, -363, 245
225, -389, -72
333, -435, -284
576, -507, -426
613, -562, -349
421, -516, -468
539, -398, -724
583, -338, -818
440, -266, -740
424, -416, -776
424, -416, -776
255, -252, -814
262, -138, -950
254, -73, -1183
244, -171, -1114
156, -100, -946
95, -26, -964
44, -12, -1009
10, 20, -1122
10, 20, -1122
-8, 31, -1066
-78, 101, -1061
-68, 73, -1019
-73, 91, -1063
-68, 113, -1026
-84, 104, -962
-84, 104, -962
-78, 124, -962
-113, 127, -960
-138, 144, -1019
-134, 173, -994
-126, 142, -997
-139, 158, -939
-157, 163, -989
-153, 144, -947
-149, 135, -998
-136, 152, -963
-136, 152, -963
-160, 171, -933
-180, 190, -966
-180, 183, -992
-175, 188, -994
-168, 181, -966
-191, 144, -997
-169, 125, -1035
-,-,-
-369, 241, -861
-407, 245, -822
-384, 256, -870
-384, 265, -829
-312, 254, -901
-352, 252, -899
-405, 253, -833
-390, 264, -872
-373, 258, -903
-366, 250, -887
-366, 250, -887
-354, 242, -911
-354, 239, -959
-332, 236, -1040
-285, 240, -1247
-183, 266, -1292
-204, 295, -1305
-211, 270, -1367
-321, 182, -1298
-340, 174, -1337
-417, 91, -1162
545, 81, -1137
281, -70, -913
158, -35, -849
158, -35, -849
-23, -127, -494
225, -195, -398
601, -273, -464
1014, -256, -347
622, -363, 86
370, -310, 325
468, -427, 181
468, -427, 181
593, -517, 148
552, -527, 168
633, -484, -5
734, -362, 152
630, -312, 409
616, -236, 535
616, -236, 535
387, -139, 779
329, -141, 959
191, -157, 914
172, -15, 859
19, 81, 832
19, 81, 832
23, 129, 1013
-18, 192, 1274
-127, 167, 1194
-317, 175, 1080
-345, 207, 1196
-345, 207, 1196
-373, 213, 1116
-337, 213, 1069
-305, 241, 1189
-267, 235, 1099
-318, 236, 1024
-478, 234, 1063
-503, 217, 1182
-390, 194, 1112
-432, 215, 968
-330, 217, 802
-330, 217, 802
-323, 252, 839
-352, 227, 958
-,-,-
63, -397, 985
43, -434, 927
71, -421, 962
71, -421, 962
85, -412, 927
101, -418, 914
129, -427, 910
99, -427, 949
91, -426, 953
91, -426, 953
87, -425, 950
71, -414, 925
65, -426, 937
82, -447, 947
82, -447, 947
85, -453, 958
103, -451, 944
117, -454, 910
105, -455, 898
71, -461, 893
71, -461, 893
76, -487, 906
101, -487, 902
140, -483, 859
138, -512, 909
87, -511, 945
87, -511, 945
95, -504, 912
98, -482, 907
186, -459, 919
270, -445, 884
270, -445, 884
317, -429, 897
467, -449, 818
641, -496, 756
628, -419, 710
704, -349, 563
673, -309, 678
673, -309, 678
636, -257, 767
753, -252, 587
780, -228, 448
841, -174, 326
846, -159, 299
927, -181, 181
927, -181, 181
988, -233, 147
891, -131, -101
817, -103, -245
892, -169, -312
896, -187, -337
785, -160, -489
658, -97, -537
622, -129, -682
627, -149, -657
627, -149, -657
610, -161, -660
534, -137, -716
505, -124, -680
521, -116, -789
482, -45, -780
392, 33, -983
376, 29, -1012
274, 72, -1029
274, 72, -1029
214, 95, -958
244, 99, -977
299, 98, -1008
301, 112, -1032
218, 97, -1032
218, 97, -1032
181, 110, -1060
98, 95, -1005
82, 95, -972
146, 91, -936
178, 69, -905
178, 69, -905
218, 61, -932
210, 58, -973
170, 92, -988
114, 103, -948
114, 103, -948
37, 94, -958
36, 68, -986
83, 74, -972
154, 69, -925
154, 69, -925
191, 91, -952
139, 108, -984
112, 116, -1022
52, 87, -1005
25, 78, -988
25, 78, -988
82, 91, -1011
108, 97, -962
133, 74, -950
133, 74, -950
-,-,-
-178, 207, -903
-190, 201, -933
-156, 186, -995
-122, 188, -1046
-119, 187, -956
-122, 175, -842
-53, 202, -870
-53, 202, -870
-63, 181, -917
-78, 180, -961
-127, 176, -996
-163, 175, -989
-205, 184, -987
-146, 199, -1075
-260, 184, -1125
-349, 153, -1184
-295, 106, -1245
-296, 144, -1070
-387, 156, -1101
-387, 156, -1101
-524, 212, -1331
-658, 241, -1246
-678, 215, -1094
-683, 115, -888
-658, 115, -487
-393, 143, -151
-239, 206, 144
-268, 117, 751
-606, 53, 914
-697, 24, 712
-697, 24, 712
-634, 25, 592
-534, 96, 671
-290, 43, 806
-232, 90, 739
-232, 90, 739
-256, 112, 832
-155, 147, 916
-35, 156, 975
-78, 144, 1168
-163, 111, 1215
-163, 111, 1194
-110, 91, 1194
-22, 111, 1298
-93, 62, 1250
-118, 45, 932
-41, 24, 702
-41, 24, 702
184, 34, 717
360, 13, 961
303, 34, 1014
159, 98, 971
159, 98, 971
43, 152, 1146
3, 145, 1217
89, 111, 1138
89, 111, 1138
167, 93, 989
141, 66, 787
85, 114, 596
85, 114, 596
49, 191, 591
137, 269, 569
-,-,-
413, -217, 939
446, -227, 913
432, -223, 906
439, -234, 838
435, -226, 868
427, -216, 912
446, -231, 928
446, -231, 928
473, -243, 975
476, -246, 967
487, -255, 1034
521, -284, 1116
482, -269, 961
476, -282, 932
539, -282, 1105
539, -336, 1105
613, -392, 1217
660, -414, 1218
713, -369, 1149
728, -315, 1108
635, -319, 1007
560, -314, 877
401, -354, 626
293, -466, -25
293, -466, -25
449, -447, -190
490, -472, -458
351, -469, -256
302, -322, -200
234, -291, -154
303, -445, -496
193, -560, -742
190, -363, -684
201, -165, -816
201, -165, -816
197, -252, -743
150, -142, -626
34, 50, -699
-69, 262, -1184
-129, 97, -1400
-137, -35, -1378
-117, 80, -1105
-136, 102, -1033
-93, 169, -1098
-133, 146, -1075
-160, 213, -1111
-160, 213, -1111
-227, 203, -982
-230, 231, -965
-155, 293, -921
-143, 329, -977
-167, 269, -940
-225, 264, -917
-234, 255, -984
-236, 257, -965
-247, 282, -886
-263, 297, -832
-,-,-
-447, 229, -830
-460, 225, -824
-474, 243, -836
-474, 243, -836
-456, 251, -851
-452, 247, -840
-461, 238, -801
-455, 239, -801
-481, 251, -807
-480, 253, -830
-448, 253, -849
-424, 249, -842
-435, 244, -847
-438, 245, -851
-438, 245, -851
-440, 247, -857
-387, 272, -900
-291, 278, -977
-225, 260, -1053
-177, 274, -1129
-143, 261, -1096
-194, 250, -1014
-248, 222, -920
-125, 216, -856
-9, 208, -929
35, 181, -995
35, 181, -995
43, 159, -983
153, 140, -912
275, 102, -848
433, 71, -838
522, 59, -801
522, 59, -801
576, 37, -748
532, 15, -660
549, -6, -588
662, -54, -569
662, -54, -569
801, -94, -529
920, -99, -449
949, -118, -324
848, -125, -96
876, -120, 114
908, -178, 182
908, -178, 182
1102, -151, 73
931, -179, 117
773, -97, 482
697, -78, 813
741, -192, 711
741, -192, 711
792, -218, 485
653, -158, 690
398, 15, 1139
353, 84, 1258
442, -15, 1002
479, -44, 809
479, -44, 809
330, -7, 1025
244, 16, 1164
266, -35, 1053
282, -38, 910
282, -38, 910
231, -16, 952
214, -31, 1016
238, -45, 1012
256, -57, 984
249, -76, 1026
249, -76, 1026
245, -55, 1057
137, -36, 1038
106, -43, 998
109, -43, 1008
114, -39, 1037
114, -39, 1037
116, -48, 1055
139, -72, 998
142, -58, 957
142, -53, 967
117, -41, 1037
-,-,-
-13, -330, 981
14, -340, 936
45, -382, 920
45, -382, 920
32, -380, 973
19, -371, 1013
39, -376, 1097
55, -388, 1212
53, -447, 1233
53, -447, 1233
89, -474, 1232
80, -488, 1128
68, -471, 1078
78, -493, 1063
62, -506, 965
34, -526, 909
34, -526, 909
-5, -525, 572
-69, -691, 419
-89, -796, 350
-142, -760, 349
-110, -680, 180
-110, -680, 180
-32, -571, 105
-173, -789, -8
-142, -807, -65
-136, -818, -7
-161, -859, -88
-223, -967, -234
-166, -938, -327
-138, -885, -245
-104, -775, -193
-34, -626, -410
-146, -656, -805
-146, -656, -805
-32, -670, -1112
-52, -616, -843
-83, -554, -792
36, -365, -860
58, -401, -807
63, -433, -997
103, -439, -905
72, -396, -949
68, -335, -944
68, -335, -944
50, -327, -1152
-70, -415, -1031
-196, -617, -689
98, -207, -855
172, -30, -921
103, -45, -987
20, -144, -1079
-39, -145, -907
37, -25, -915
37, -25, -915
39, 14, -1042
41, 33, -958
2, -37, -1021
2, -37, -1021
-9, 0, -1017
30, 66, -1007
11, 30, -990
14, -8, -999
14, -8, -999
25, -5, -1001
33, 18, -1017
56, 78, -987
-,-,-
-406, 637, -721
-371, 672, -699
-321, 669, -761
-353, 653, -704
-340, 658, -698
-327, 666, -663
-349, 672, -621
-350, 674, -666
-365, 704, -781
-430, 741, -946
-317, 793, -1021
-317, 793, -1021
-313, 843, -735
-316, 617, -696
-403, 530, -775
-479, 449, -783
-465, 386, -744
-618, 297, -731
-660, 283, -686
-493, 346, -666
-369, 412, -501
-510, 460, -458
-661, 308, -469
-661, 308, -469
-673, 136, -558
-846, 17, -426
-940, -203, -112
-1063, -342, -3
-1141, -449, 229
-902, -380, -182
-1110, -639, -97
-934, -490, 406
-422, -81, 1158
-116, 96, 852
-653, -273, 226
-653, -273, 226
-1251, -878, -27
-788, -609, 507
-160, -107, 1109
-38, 69, 1123
-382, -157, 782
-754, -497, 490
-463, -422, 701
-179, -146, 1136
-142, -91, 1306
-269, -252, 1297
-478, -354, 1176
-422, -228, 989
-422, -228, 989
-217, -88, 873
-93, -86, 902
-30, -73, 1011
7, -63, 1035
46, -48, 950
46, -48, 950
203, -7, 1002
253, 8, 1121
173, -43, 1115
149, -21, 1075
149, -21, 1075
272, -6, 972
346, -71, 1049
239, -94, 1132
182, -28, 1015
203, -4, 815
203, -4, 815
130, -46, 750
-,-,-
486, 90, 906
480, 88, 893
454, 73, 897
473, 94, 893
473, 94, 893
477, 87, 903
476, 80, 908
484, 84, 908
484, 84, 908
494, 94, 943
474, 86, 980
433, 15, 988
433, 15, 988
440, 22, 1054
473, 76, 1050
419, 101, 980
313, 34, 1013
313, 34, 1013
174, -44, 1065
239, -5, 1243
168, -32, 1200
103, -55, 1255
-135, -125, 1250
-220, -164, 1142
-220, -164, 945
-248, -177, 945
-265, -216, 794
-379, -291, 786
-414, -333, 834
-499, -302, 773
-537, -338, 845
-581, -360, 540
-666, -380, 418
-661, -402, 358
-742, -390, 297
-714, -382, 173
-714, -382, 173
-622, -344, 40
-747, -374, 35
-947, -419, -50
-1038, -558, -91
-728, -351, -276
-569, -269, -386
-576, -347, -402
-669, -384, -521
-726, -356, -561
-670, -332, -600
-587, -355, -691
-543, -448, -677
-496, -472, -680
-451, -468, -709
-435, -439, -718
-550, -354, -789
-550, -354, -789
-354, -396, -833
-232, -364, -753
-250, -317, -772
-292, -336, -849
-250, -307, -871
-215, -291, -885
-178, -257, -928
-49, -232, -903
-72, -214, -949
-79, -252, -999
4, -216, -974
92, -219, -923
69, -166, -970
69, -166, -970
151, -159, -1007
235, -160, -1010
224, -180, -1020
163, -149, -995
154, -133, -978
185, -149, -1039
176, -184, -1051
-,-,-
-103, 98, -951
-120, 194, -890
-202, 144, -850
-189, 133, -936
-152, 212, -944
-152, 212, -944
-125, 247, -1035
-107, 209, -1012
-150, 149, -855
-237, 161, -782
-166, 182, -868
-28, 134, -1124
-156, 136, -1033
-426, 168, -723
-567, 252, -565
-478, 352, -557
-362, 488, -972
-129, 618, -1420
-78, 632, -1514
-78, 632, -1514
-268, 562, -919
-482, 465, -341
